Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
CN,SPECIFIC PHOBIA,35298,159,0.494,0.551,0.08699,0.02,-0.292,-0.136,-0.039,0.1669,Female,-0.058
ABNORMAL VENTRICAL,AD,73,529,0.388,0.826,0.0002,-1.032,-1.544,-1.288,-0.321,0.001,Female,-0.438
ABNORMAL VENTRICAL,ADHD,73,329,0.388,0.554,0.0014,-0.18,-0.693,-0.436,-0.127,0.005,Female,-0.166
ABNORMAL VENTRICAL,Anorexia/Bulima,73,105,0.388,0.618,0.0014,-0.194,-0.804,-0.499,-0.143,0.005,Female,-0.23
ABNORMAL VENTRICAL,Anxiety/Phobia,73,1039,0.388,0.453,0.14859,0.064,-0.411,-0.174,-0.05,0.2532,Female,-0.064
ABNORMAL VENTRICAL,ASD,73,376,0.388,0.58,0.0002,-0.229,-0.736,-0.482,-0.138,0.001,Female,-0.192
ABNORMAL VENTRICAL,Attention & Learning difficulty,73,99,0.388,0.355,0.77212,0.353,-0.256,0.048,0.015,0.8944,Female,0.034
ABNORMAL VENTRICAL,BD,73,111,0.388,0.554,0.009,-0.106,-0.706,-0.406,-0.118,0.0259,Female,-0.166
ABNORMAL VENTRICAL,Chronic Pain,73,63,0.388,0.46,0.67193,0.266,-0.415,-0.074,-0.022,0.8142,Female,-0.072
ABNORMAL VENTRICAL,EMCI,73,139,0.388,0.511,0.05939,0.009,-0.564,-0.278,-0.084,0.1191,Female,-0.122
ABNORMAL VENTRICAL,LMCI,73,216,0.388,0.667,0.0002,-0.38,-0.924,-0.652,-0.183,0.001,Female,-0.278
ABNORMAL VENTRICAL,MCI,73,253,0.388,0.651,0.0002,-0.316,-0.847,-0.582,-0.169,0.001,Female,-0.263
ABNORMAL VENTRICAL,MCI-Risk,73,0,0.388,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ABNORMAL VENTRICAL,MDD,73,3392,0.388,0.506,0.021,-0.043,-0.507,-0.275,-0.08,0.0515,Female,-0.117
ABNORMAL VENTRICAL,ND,73,100,0.388,0.766,0.0002,-0.546,-1.181,-0.863,-0.244,0.001,Female,-0.378
ABNORMAL VENTRICAL,OCD,73,74,0.388,0.412,0.28497,0.152,-0.501,-0.175,-0.05,0.4256,Female,-0.023
ABNORMAL VENTRICAL,Other,73,117,0.388,0.534,0.0042,-0.131,-0.725,-0.428,-0.121,0.0129,Female,-0.146
ABNORMAL VENTRICAL,OTHER,73,56,0.388,0.769,0.0002,-0.78,-1.539,-1.16,-0.299,0.001,Female,-0.381
ABNORMAL VENTRICAL,Other Psychiatric,73,111,0.388,0.495,0.0212,-0.055,-0.654,-0.355,-0.105,0.0517,Female,-0.107
ABNORMAL VENTRICAL,PD,73,67,0.388,0.535,0.09399,0.051,-0.621,-0.285,-0.082,0.1783,Female,-0.147
ABNORMAL VENTRICAL,SAD,73,150,0.388,0.501,0.10259,0.05,-0.514,-0.232,-0.067,0.1915,Female,-0.113
ABNORMAL VENTRICAL,Schizoaffective Disorder,73,53,0.388,0.558,0.0204,-0.061,-0.783,-0.422,-0.126,0.0508,Female,-0.17
ABNORMAL VENTRICAL,SCZ,73,294,0.388,0.626,0.0002,-0.26,-0.78,-0.52,-0.159,0.001,Female,-0.237
ABNORMAL VENTRICAL,SCZ-Relative,73,138,0.388,0.398,0.56674,0.201,-0.37,-0.085,-0.025,0.7156,Female,-0.01
ABNORMAL VENTRICAL,SMC,73,59,0.388,0.515,0.014,-0.101,-0.802,-0.452,-0.132,0.0375,Female,-0.127
ABNORMAL VENTRICAL,SPECIFIC PHOBIA,73,159,0.388,0.551,0.0116,-0.097,-0.659,-0.378,-0.115,0.0318,Female,-0.163
AD,ADHD,529,329,0.826,0.554,0.0002,0.875,0.59,0.733,0.194,0.001,Female,0.272
AD,Anorexia/Bulima,529,105,0.826,0.618,0.0002,0.921,0.495,0.708,0.179,0.001,Female,0.208
AD,Anxiety/Phobia,529,1039,0.826,0.453,0.0002,1.107,0.886,0.997,0.272,0.001,Female,0.373
AD,ASD,529,376,0.826,0.58,0.0002,0.835,0.562,0.699,0.184,0.001,Female,0.246
AD,Attention & Learning difficulty,529,99,0.826,0.355,0.0002,1.534,1.081,1.307,0.336,0.001,Female,0.471
AD,BD,529,111,0.826,0.554,0.0002,1.011,0.592,0.801,0.204,0.001,Female,0.272
AD,Chronic Pain,529,63,0.826,0.46,0.0002,1.463,0.922,1.193,0.3,0.001,Female,0.366
AD,EMCI,529,139,0.826,0.511,0.0002,1.109,0.722,0.916,0.238,0.001,Female,0.315
AD,LMCI,529,216,0.826,0.667,0.0002,0.705,0.383,0.544,0.139,0.001,Female,0.159
AD,MCI,529,253,0.826,0.651,0.0002,0.735,0.43,0.582,0.152,0.001,Female,0.175
AD,MCI-Risk,529,0,0.826,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
AD,MDD,529,3392,0.826,0.506,0.0002,0.938,0.751,0.844,0.241,0.001,Female,0.32
AD,ND,529,100,0.826,0.766,0.005,0.523,0.093,0.308,0.077,0.0153,Female,0.06
AD,OCD,529,74,0.826,0.412,0.0002,1.33,0.828,1.079,0.271,0.001,Female,0.414
AD,Other,529,117,0.826,0.534,0.0002,1.001,0.591,0.796,0.2,0.001,Female,0.292
AD,OTHER,529,56,0.826,0.769,0.49595,0.368,-0.184,0.092,0.022,0.6447,Female,0.057
AD,Other Psychiatric,529,111,0.826,0.495,0.0002,1.056,0.636,0.846,0.216,0.001,Female,0.331
AD,PD,529,67,0.826,0.535,0.0002,1.214,0.693,0.953,0.239,0.001,Female,0.291
AD,SAD,529,150,0.826,0.501,0.0002,1.181,0.803,0.992,0.254,0.001,Female,0.325
AD,Schizoaffective Disorder,529,53,0.826,0.558,0.0002,1.06,0.487,0.773,0.195,0.001,Female,0.267
AD,SCZ,529,294,0.826,0.626,0.0002,0.748,0.457,0.602,0.163,0.001,Female,0.2
AD,SCZ-Relative,529,138,0.826,0.398,0.0002,1.338,0.943,1.14,0.296,0.001,Female,0.428
AD,SMC,529,59,0.826,0.515,0.0002,1.025,0.479,0.752,0.189,0.001,Female,0.311
AD,SPECIFIC PHOBIA,529,159,0.826,0.551,0.0002,0.971,0.606,0.788,0.206,0.001,Female,0.275
ADHD,Anorexia/Bulima,329,105,0.554,0.618,0.63454,0.168,-0.272,-0.052,-0.015,0.7842,Female,-0.064
ADHD,Anxiety/Phobia,329,1039,0.554,0.453,0.0002,0.395,0.146,0.271,0.078,0.001,Female,0.101
ADHD,ASD,329,376,0.554,0.58,0.63794,0.113,-0.184,-0.036,-0.01,0.7857,Female,-0.026
ADHD,Attention & Learning difficulty,329,99,0.554,0.355,0.0002,0.702,0.247,0.475,0.142,0.001,Female,0.199
ADHD,BD,329,111,0.554,0.554,0.75652,0.249,-0.183,0.033,0.01,0.8843,Female,0
ADHD,Chronic Pain,329,63,0.554,0.46,0.0086,0.63,0.086,0.358,0.106,0.0249,Female,0.094
ADHD,EMCI,329,139,0.554,0.511,0.14439,0.346,-0.052,0.147,0.044,0.2482,Female,0.043
ADHD,LMCI,329,216,0.554,0.667,0.0288,-0.019,-0.363,-0.191,-0.055,0.0665,Female,-0.113
ADHD,MCI,329,253,0.554,0.651,0.09559,0.022,-0.306,-0.142,-0.042,0.1804,Female,-0.097
ADHD,MCI-Risk,329,0,0.554,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ADHD,MDD,329,3392,0.554,0.506,0.006,0.276,0.049,0.162,0.047,0.018,Female,0.048
ADHD,ND,329,100,0.554,0.766,0.0006,-0.174,-0.626,-0.4,-0.117,0.0026,Female,-0.212
ADHD,OCD,329,74,0.554,0.412,0.0444,0.516,0.008,0.262,0.077,0.0954,Female,0.142
ADHD,Other,329,117,0.554,0.534,0.82792,0.234,-0.189,0.022,0.007,0.9435,Female,0.02
ADHD,OTHER,329,56,0.554,0.769,0.0002,-0.315,-0.89,-0.602,-0.172,0.001,Female,-0.215
ADHD,Other Psychiatric,329,111,0.554,0.495,0.47715,0.292,-0.14,0.076,0.023,0.6296,Female,0.059
ADHD,PD,329,67,0.554,0.535,0.25277,0.417,-0.11,0.153,0.045,0.3824,Female,0.019
ADHD,SAD,329,150,0.554,0.501,0.0348,0.399,0.011,0.205,0.06,0.0778,Female,0.053
ADHD,Schizoaffective Disorder,329,53,0.554,0.558,0.9615,0.295,-0.287,0.004,0.001,1,Female,-0.004
ADHD,SCZ,329,294,0.554,0.626,0.20418,0.054,-0.261,-0.104,-0.031,0.3272,Female,-0.072
ADHD,SCZ-Relative,329,138,0.554,0.398,0.0008,0.542,0.141,0.341,0.102,0.0032,Female,0.156
ADHD,SMC,329,59,0.554,0.515,0.90611,0.261,-0.295,-0.017,-0.005,1,Female,0.039
ADHD,SPECIFIC PHOBIA,329,159,0.554,0.551,0.67933,0.232,-0.148,0.042,0.013,0.8145,Female,0.003
Anorexia/Bulima,Anxiety/Phobia,105,1039,0.618,0.453,0.0014,0.527,0.124,0.326,0.093,0.005,Female,0.165
Anorexia/Bulima,ASD,105,376,0.618,0.58,0.87731,0.234,-0.2,0.017,0.005,0.9838,Female,0.038
Anorexia/Bulima,Attention & Learning difficulty,105,99,0.618,0.355,0.0004,0.802,0.24,0.521,0.157,0.0018,Female,0.263
Anorexia/Bulima,BD,105,111,0.618,0.554,0.54455,0.354,-0.183,0.085,0.025,0.7001,Female,0.064
Anorexia/Bulima,Chronic Pain,105,63,0.618,0.46,0.0156,0.73,0.094,0.412,0.121,0.0415,Female,0.158
Anorexia/Bulima,EMCI,105,139,0.618,0.511,0.12619,0.452,-0.059,0.196,0.059,0.2283,Female,0.107
Anorexia/Bulima,LMCI,105,216,0.618,0.667,0.23738,0.093,-0.375,-0.141,-0.04,0.3654,Female,-0.049
Anorexia/Bulima,MCI,105,253,0.618,0.651,0.41976,0.138,-0.319,-0.091,-0.026,0.5711,Female,-0.033
Anorexia/Bulima,MCI-Risk,105,0,0.618,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Anorexia/Bulima,MDD,105,3392,0.618,0.506,0.0316,0.409,0.02,0.215,0.063,0.0716,Female,0.112
Anorexia/Bulima,ND,105,100,0.618,0.766,0.0128,-0.077,-0.632,-0.355,-0.101,0.0348,Female,-0.148
Anorexia/Bulima,OCD,105,74,0.618,0.412,0.0388,0.619,0.016,0.317,0.092,0.0846,Female,0.206
Anorexia/Bulima,Other,105,117,0.618,0.534,0.56034,0.341,-0.189,0.076,0.022,0.7126,Female,0.084
Anorexia/Bulima,OTHER,105,56,0.618,0.769,0.0008,-0.252,-0.918,-0.585,-0.156,0.0032,Female,-0.151
Anorexia/Bulima,Other Psychiatric,105,111,0.618,0.495,0.34597,0.396,-0.141,0.127,0.038,0.4977,Female,0.123
Anorexia/Bulima,PD,105,67,0.618,0.535,0.18638,0.517,-0.102,0.207,0.06,0.3015,Female,0.083
Anorexia/Bulima,SAD,105,150,0.618,0.501,0.0446,0.51,0.007,0.259,0.075,0.0954,Female,0.117
Anorexia/Bulima,Schizoaffective Disorder,105,53,0.618,0.558,0.73933,0.388,-0.278,0.055,0.017,0.8695,Female,0.06
Anorexia/Bulima,SCZ,105,294,0.618,0.626,0.64254,0.171,-0.276,-0.053,-0.016,0.7877,Female,-0.008
Anorexia/Bulima,SCZ-Relative,105,138,0.618,0.398,0.0022,0.647,0.132,0.389,0.117,0.0071,Female,0.22
Anorexia/Bulima,SMC,105,59,0.618,0.515,0.84252,0.356,-0.286,0.035,0.01,0.957,Female,0.103
Anorexia/Bulima,SPECIFIC PHOBIA,105,159,0.618,0.551,0.46415,0.339,-0.156,0.092,0.028,0.615,Female,0.067
Anxiety/Phobia,ASD,1039,376,0.453,0.58,0.0002,-0.19,-0.427,-0.309,-0.088,0.001,Female,-0.128
Anxiety/Phobia,Attention & Learning difficulty,1039,99,0.453,0.355,0.034,0.429,0.016,0.222,0.064,0.0765,Female,0.098
Anxiety/Phobia,BD,1039,111,0.453,0.554,0.016,-0.042,-0.434,-0.238,-0.068,0.0422,Female,-0.101
Anxiety/Phobia,Chronic Pain,1039,63,0.453,0.46,0.46395,0.352,-0.157,0.097,0.028,0.615,Female,-0.007
Anxiety/Phobia,EMCI,1039,139,0.453,0.511,0.17518,0.059,-0.295,-0.118,-0.034,0.2883,Female,-0.058
Anxiety/Phobia,LMCI,1039,216,0.453,0.667,0.0002,-0.319,-0.615,-0.467,-0.133,0.001,Female,-0.214
Anxiety/Phobia,MCI,1039,253,0.453,0.651,0.0002,-0.278,-0.555,-0.416,-0.12,0.001,Female,-0.198
Anxiety/Phobia,MCI-Risk,1039,0,0.453,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Anxiety/Phobia,MDD,1039,3392,0.453,0.506,0.0022,-0.036,-0.175,-0.105,-0.031,0.0071,Female,-0.053
Anxiety/Phobia,ND,1039,100,0.453,0.766,0.0002,-0.474,-0.888,-0.681,-0.194,0.001,Female,-0.313
Anxiety/Phobia,OCD,1039,74,0.453,0.412,0.9773,0.233,-0.239,-0.003,-0.001,1,Female,0.041
Anxiety/Phobia,Other,1039,117,0.453,0.534,0.0108,-0.058,-0.442,-0.25,-0.071,0.0303,Female,-0.081
Anxiety/Phobia,OTHER,1039,56,0.453,0.769,0.0002,-0.61,-1.153,-0.881,-0.249,0.001,Female,-0.317
Anxiety/Phobia,Other Psychiatric,1039,111,0.453,0.495,0.05619,0.004,-0.388,-0.192,-0.055,0.1153,Female,-0.043
Anxiety/Phobia,PD,1039,67,0.453,0.535,0.35836,0.133,-0.362,-0.114,-0.033,0.5116,Female,-0.083
Anxiety/Phobia,SAD,1039,150,0.453,0.501,0.48475,0.109,-0.233,-0.062,-0.018,0.6349,Female,-0.049
Anxiety/Phobia,Schizoaffective Disorder,1039,53,0.453,0.558,0.05919,0.01,-0.543,-0.266,-0.077,0.1191,Female,-0.106
Anxiety/Phobia,SCZ,1039,294,0.453,0.626,0.0002,-0.244,-0.505,-0.375,-0.109,0.001,Female,-0.173
Anxiety/Phobia,SCZ-Relative,1039,138,0.453,0.398,0.34577,0.261,-0.094,0.083,0.024,0.4977,Female,0.054
Anxiety/Phobia,SMC,1039,59,0.453,0.515,0.0314,-0.026,-0.552,-0.289,-0.083,0.0716,Female,-0.062
Anxiety/Phobia,SPECIFIC PHOBIA,1039,159,0.453,0.551,0.0094,-0.058,-0.393,-0.225,-0.065,0.0268,Female,-0.099
ASD,Attention & Learning difficulty,376,99,0.58,0.355,0.0002,0.745,0.296,0.521,0.152,0.001,Female,0.226
ASD,BD,376,111,0.58,0.554,0.51755,0.282,-0.143,0.069,0.02,0.6703,Female,0.026
ASD,Chronic Pain,376,63,0.58,0.46,0.003,0.671,0.133,0.402,0.116,0.0096,Female,0.12
ASD,EMCI,376,139,0.58,0.511,0.06799,0.38,-0.01,0.185,0.054,0.1341,Female,0.07
ASD,LMCI,376,216,0.58,0.667,0.05879,0.01,-0.326,-0.158,-0.045,0.1191,Female,-0.086
ASD,MCI,376,253,0.58,0.651,0.18898,0.051,-0.268,-0.109,-0.031,0.3043,Female,-0.071
ASD,MCI-Risk,376,0,0.58,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ASD,MDD,376,3392,0.58,0.506,0.0008,0.305,0.092,0.198,0.058,0.0032,Female,0.075
ASD,ND,376,100,0.58,0.766,0.0008,-0.15,-0.594,-0.372,-0.106,0.0032,Female,-0.186
ASD,OCD,376,74,0.58,0.412,0.0188,0.555,0.053,0.304,0.087,0.0471,Female,0.169
ASD,Other,376,117,0.58,0.534,0.58174,0.267,-0.149,0.059,0.017,0.7293,Female,0.047
ASD,OTHER,376,56,0.58,0.769,0.0002,-0.294,-0.862,-0.578,-0.161,0.001,Female,-0.189
ASD,Other Psychiatric,376,111,0.58,0.495,0.29717,0.326,-0.099,0.113,0.033,0.442,Female,0.085
ASD,PD,376,67,0.58,0.535,0.14339,0.454,-0.068,0.193,0.055,0.2479,Female,0.045
ASD,SAD,376,150,0.58,0.501,0.01,0.435,0.054,0.244,0.07,0.0283,Female,0.079
ASD,Schizoaffective Disorder,376,53,0.58,0.558,0.76792,0.328,-0.248,0.04,0.012,0.8925,Female,0.022
ASD,SCZ,376,294,0.58,0.626,0.36676,0.082,-0.223,-0.071,-0.021,0.5212,Female,-0.045
ASD,SCZ-Relative,376,138,0.58,0.398,0.0002,0.58,0.187,0.383,0.112,0.001,Female,0.182
ASD,SMC,376,59,0.58,0.515,0.89551,0.294,-0.257,0.019,0.005,0.9979,Female,0.065
ASD,SPECIFIC PHOBIA,376,159,0.58,0.551,0.41316,0.264,-0.108,0.078,0.023,0.5676,Female,0.029
Attention & Learning difficulty,BD,99,111,0.355,0.554,0.0022,-0.159,-0.71,-0.434,-0.132,0.0071,Female,-0.199
Attention & Learning difficulty,Chronic Pain,99,63,0.355,0.46,0.45915,0.202,-0.435,-0.117,-0.036,0.615,Female,-0.105
Attention & Learning difficulty,EMCI,99,139,0.355,0.511,0.0182,-0.053,-0.575,-0.314,-0.098,0.0463,Female,-0.156
Attention & Learning difficulty,LMCI,99,216,0.355,0.667,0.0002,-0.433,-0.922,-0.678,-0.197,0.001,Female,-0.312
Attention & Learning difficulty,MCI,99,253,0.355,0.651,0.0002,-0.376,-0.851,-0.613,-0.184,0.001,Female,-0.296
Attention & Learning difficulty,MCI-Risk,99,0,0.355,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Attention & Learning difficulty,MDD,99,3392,0.355,0.506,0.0014,-0.124,-0.524,-0.324,-0.095,0.005,Female,-0.151
Attention & Learning difficulty,ND,99,100,0.355,0.766,0.0002,-0.572,-1.156,-0.864,-0.259,0.001,Female,-0.411
Attention & Learning difficulty,OCD,99,74,0.355,0.412,0.16858,0.092,-0.516,-0.212,-0.065,0.2831,Female,-0.057
Attention & Learning difficulty,Other,99,117,0.355,0.534,0.0008,-0.182,-0.727,-0.455,-0.135,0.0032,Female,-0.179
Attention & Learning difficulty,OTHER,99,56,0.355,0.769,0.0002,-0.748,-1.453,-1.101,-0.313,0.001,Female,-0.415
Attention & Learning difficulty,Other Psychiatric,99,111,0.355,0.495,0.0062,-0.111,-0.661,-0.386,-0.119,0.0184,Female,-0.141
Attention & Learning difficulty,PD,99,67,0.355,0.535,0.0498,-0.001,-0.629,-0.315,-0.097,0.104,Female,-0.181
Attention & Learning difficulty,SAD,99,150,0.355,0.501,0.0376,-0.015,-0.527,-0.271,-0.082,0.0829,Female,-0.147
Attention & Learning difficulty,Schizoaffective Disorder,99,53,0.355,0.558,0.0114,-0.104,-0.784,-0.444,-0.141,0.0315,Female,-0.204
Attention & Learning difficulty,SCZ,99,294,0.355,0.626,0.0002,-0.324,-0.788,-0.556,-0.173,0.001,Female,-0.271
Attention & Learning difficulty,SCZ-Relative,99,138,0.355,0.398,0.32337,0.132,-0.388,-0.128,-0.04,0.4729,Female,-0.044
Attention & Learning difficulty,SMC,99,59,0.355,0.515,0.0056,-0.142,-0.801,-0.471,-0.147,0.0169,Female,-0.16
Attention & Learning difficulty,SPECIFIC PHOBIA,99,159,0.355,0.551,0.0012,-0.158,-0.667,-0.412,-0.129,0.0045,Female,-0.197
BD,Chronic Pain,111,63,0.554,0.46,0.0402,0.636,0.01,0.323,0.096,0.0871,Female,0.094
BD,EMCI,111,139,0.554,0.511,0.37036,0.364,-0.138,0.113,0.034,0.5242,Female,0.043
BD,LMCI,111,216,0.554,0.667,0.05579,0.003,-0.458,-0.227,-0.065,0.1152,Female,-0.113
BD,MCI,111,253,0.554,0.651,0.12879,0.049,-0.399,-0.175,-0.051,0.2305,Female,-0.097
BD,MCI-Risk,111,0,0.554,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BD,MDD,111,3392,0.554,0.506,0.17578,0.318,-0.06,0.129,0.038,0.2883,Female,0.048
BD,ND,111,100,0.554,0.766,0.0022,-0.161,-0.711,-0.436,-0.126,0.0071,Female,-0.212
BD,OCD,111,74,0.554,0.412,0.12599,0.526,-0.068,0.229,0.067,0.2283,Female,0.142
BD,Other,111,117,0.554,0.534,0.92171,0.25,-0.272,-0.011,-0.003,1,Female,0.02
BD,OTHER,111,56,0.554,0.769,0.0004,-0.333,-0.996,-0.665,-0.181,0.0018,Female,-0.215
BD,Other Psychiatric,111,111,0.554,0.495,0.73093,0.308,-0.222,0.043,0.013,0.8638,Female,0.059
BD,PD,111,67,0.554,0.535,0.43896,0.426,-0.185,0.12,0.035,0.5926,Female,0.019
BD,SAD,111,150,0.554,0.501,0.17778,0.419,-0.075,0.172,0.05,0.2902,Female,0.053
BD,Schizoaffective Disorder,111,53,0.554,0.558,0.88231,0.302,-0.357,-0.028,-0.008,0.9863,Female,-0.004
BD,SCZ,111,294,0.554,0.626,0.21858,0.086,-0.353,-0.134,-0.041,0.3425,Female,-0.072
BD,SCZ-Relative,111,138,0.554,0.398,0.0184,0.557,0.052,0.304,0.092,0.0465,Female,0.156
BD,SMC,111,59,0.554,0.515,0.75832,0.269,-0.367,-0.049,-0.015,0.8843,Female,0.039
BD,SPECIFIC PHOBIA,111,159,0.554,0.551,0.93611,0.253,-0.234,0.01,0.003,1,Female,0.003
Chronic Pain,EMCI,63,139,0.46,0.511,0.18258,0.099,-0.501,-0.201,-0.062,0.2967,Female,-0.051
Chronic Pain,LMCI,63,216,0.46,0.667,0.0004,-0.28,-0.851,-0.566,-0.161,0.0018,Female,-0.207
Chronic Pain,MCI,63,253,0.46,0.651,0.0004,-0.22,-0.78,-0.5,-0.147,0.0018,Female,-0.191
Chronic Pain,MCI-Risk,63,0,0.46,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,MDD,63,3392,0.46,0.506,0.11439,0.049,-0.45,-0.2,-0.058,0.2124,Female,-0.046
Chronic Pain,ND,63,100,0.46,0.766,0.0002,-0.437,-1.094,-0.766,-0.222,0.001,Female,-0.306
Chronic Pain,OCD,63,74,0.46,0.412,0.55714,0.243,-0.436,-0.096,-0.029,0.7126,Female,0.048
Chronic Pain,Other,63,117,0.46,0.534,0.0236,-0.032,-0.653,-0.343,-0.099,0.056,Female,-0.074
Chronic Pain,OTHER,63,56,0.46,0.769,0.0002,-0.651,-1.426,-1.038,-0.277,0.001,Female,-0.309
Chronic Pain,Other Psychiatric,63,111,0.46,0.495,0.08639,0.039,-0.587,-0.274,-0.083,0.1666,Female,-0.035
Chronic Pain,PD,63,67,0.46,0.535,0.24478,0.145,-0.551,-0.203,-0.061,0.3735,Female,-0.075
Chronic Pain,SAD,63,150,0.46,0.501,0.31897,0.142,-0.451,-0.154,-0.046,0.4684,Female,-0.041
Chronic Pain,Schizoaffective Disorder,63,53,0.46,0.558,0.07359,0.036,-0.708,-0.336,-0.104,0.1435,Female,-0.099
Chronic Pain,SCZ,63,294,0.46,0.626,0.0022,-0.168,-0.718,-0.443,-0.137,0.0071,Female,-0.166
Chronic Pain,SCZ-Relative,63,138,0.46,0.398,0.94051,0.288,-0.312,-0.012,-0.004,1,Female,0.062
Chronic Pain,SMC,63,59,0.46,0.515,0.0472,-0.003,-0.726,-0.364,-0.111,0.0992,Female,-0.055
Chronic Pain,SPECIFIC PHOBIA,63,159,0.46,0.551,0.0456,-0.006,-0.595,-0.3,-0.093,0.0964,Female,-0.091
EMCI,LMCI,139,216,0.511,0.667,0.0018,-0.124,-0.554,-0.339,-0.099,0.0061,Female,-0.156
EMCI,MCI,139,253,0.511,0.651,0.0064,-0.077,-0.494,-0.286,-0.086,0.0189,Female,-0.14
EMCI,MCI-Risk,139,0,0.511,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
EMCI,MDD,139,3392,0.511,0.506,0.87451,0.182,-0.158,0.012,0.003,0.9838,Female,0.005
EMCI,ND,139,100,0.511,0.766,0.0002,-0.273,-0.799,-0.536,-0.16,0.001,Female,-0.255
EMCI,OCD,139,74,0.511,0.412,0.46435,0.393,-0.175,0.109,0.033,0.615,Female,0.099
EMCI,Other,139,117,0.511,0.534,0.32617,0.122,-0.373,-0.125,-0.037,0.475,Female,-0.023
EMCI,OTHER,139,56,0.511,0.769,0.0002,-0.427,-1.069,-0.748,-0.215,0.001,Female,-0.259
EMCI,Other Psychiatric,139,111,0.511,0.495,0.59134,0.182,-0.32,-0.069,-0.021,0.7375,Female,0.015
EMCI,PD,139,67,0.511,0.535,0.9679,0.297,-0.289,0.004,0.001,1,Female,-0.025
EMCI,SAD,139,150,0.511,0.501,0.64634,0.286,-0.178,0.054,0.016,0.7877,Female,0.009
EMCI,Schizoaffective Disorder,139,53,0.511,0.558,0.41396,0.183,-0.455,-0.136,-0.043,0.5676,Female,-0.048
EMCI,SCZ,139,294,0.511,0.626,0.0206,-0.039,-0.445,-0.242,-0.075,0.0509,Female,-0.115
EMCI,SCZ-Relative,139,138,0.511,0.398,0.11819,0.424,-0.05,0.187,0.058,0.2161,Female,0.112
EMCI,SMC,139,59,0.511,0.515,0.31417,0.149,-0.465,-0.158,-0.049,0.4633,Female,-0.004
EMCI,SPECIFIC PHOBIA,139,159,0.511,0.551,0.39436,0.129,-0.329,-0.1,-0.031,0.545,Female,-0.041
LMCI,MCI,216,253,0.667,0.651,0.60954,0.229,-0.136,0.047,0.013,0.756,Female,0.016
LMCI,MCI-Risk,216,0,0.667,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,MDD,216,3392,0.667,0.506,0.0002,0.49,0.214,0.352,0.102,0.001,Female,0.161
LMCI,ND,216,100,0.667,0.766,0.07139,0.019,-0.458,-0.22,-0.062,0.14,Female,-0.099
LMCI,OCD,216,74,0.667,0.412,0.0008,0.735,0.199,0.467,0.132,0.0032,Female,0.255
LMCI,Other,216,117,0.667,0.534,0.06159,0.446,-0.007,0.22,0.062,0.1228,Female,0.133
LMCI,OTHER,216,56,0.667,0.769,0.0038,-0.137,-0.732,-0.434,-0.116,0.0119,Female,-0.103
LMCI,Other Psychiatric,216,111,0.667,0.495,0.0222,0.5,0.039,0.27,0.078,0.0537,Female,0.171
LMCI,PD,216,67,0.667,0.535,0.0162,0.631,0.077,0.354,0.1,0.0424,Female,0.132
LMCI,SAD,216,150,0.667,0.501,0.0004,0.615,0.193,0.404,0.115,0.0018,Female,0.165
LMCI,Schizoaffective Disorder,216,53,0.667,0.558,0.20698,0.498,-0.106,0.196,0.056,0.3287,Female,0.108
LMCI,SCZ,216,294,0.667,0.626,0.37616,0.256,-0.096,0.08,0.024,0.526,Female,0.041
LMCI,SCZ-Relative,216,138,0.667,0.398,0.0002,0.757,0.321,0.539,0.157,0.001,Female,0.268
LMCI,SMC,216,59,0.667,0.515,0.23478,0.466,-0.114,0.176,0.05,0.363,Female,0.152
LMCI,SPECIFIC PHOBIA,216,159,0.667,0.551,0.0276,0.436,0.024,0.23,0.068,0.0641,Female,0.115
MCI,MCI-Risk,253,0,0.651,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,MDD,253,3392,0.651,0.506,0.0002,0.433,0.177,0.305,0.089,0.001,Female,0.145
MCI,ND,253,100,0.651,0.766,0.0274,-0.025,-0.491,-0.258,-0.075,0.0641,Female,-0.115
MCI,OCD,253,74,0.651,0.412,0.004,0.667,0.143,0.405,0.119,0.0124,Female,0.239
MCI,Other,253,117,0.651,0.534,0.14499,0.387,-0.054,0.166,0.048,0.2482,Female,0.117
MCI,OTHER,253,56,0.651,0.769,0.0012,-0.168,-0.754,-0.461,-0.13,0.0045,Female,-0.118
MCI,Other Psychiatric,253,111,0.651,0.495,0.05719,0.441,-0.008,0.217,0.064,0.1167,Female,0.156
MCI,PD,253,67,0.651,0.535,0.0368,0.567,0.024,0.296,0.087,0.0817,Female,0.116
